Latitude,Longitude,LU_INDEX
36.6409912109375,-81.4120178222656,4
36.6396827697754,-81.3784484863281,4
36.6383628845215,-81.3449096679688,4
36.6370468139648,-81.3113403320313,4
36.6330070495606,-81.2106323242188,4
36.6275138854981,-81.076416015625,4
36.6261100769043,-81.0428466796875,4
36.6189994812012,-80.8750915527344,4
36.6175498962402,-80.841552734375,4
36.6160850524902,-80.8079833984375,4
36.6146240234375,-80.7744445800781,4
36.6131362915039,-80.7409057617188,4
36.6116523742676,-80.7073669433594,4
36.6101570129395,-80.673828125,4
36.6086578369141,-80.6402893066406,4
36.6071395874023,-80.6067504882813,4
36.6056213378906,-80.5732116699219,4
36.6040916442871,-80.5396728515625,4
36.6025466918945,-80.5061340332031,4
36.601001739502,-80.4725952148438,4
36.5994453430176,-80.4390563964844,4
36.5978775024414,-80.405517578125,4
36.5963020324707,-80.3720092773438,4
36.5947227478027,-80.3384704589844,4
36.5931205749512,-80.304931640625,4
36.5915184020996,-80.2714233398438,4
36.5882911682129,-80.2043762207031,4
36.5866622924805,-80.1708374023438,4
36.5850219726563,-80.1373291015625,4
36.5833740234375,-80.1038208007813,4
36.5817184448242,-80.0702819824219,4
36.5800514221191,-80.0367736816406,4
36.5783767700195,-80.0032348632813,4
36.5767059326172,-79.9697265625,4
36.5750045776367,-79.9362182617188,4
36.5733032226563,-79.9027099609375,4
36.5715866088867,-79.8692016601563,4
36.5698738098145,-79.835693359375,4
36.5681457519531,-79.8021850585938,4
36.5664100646973,-79.7686767578125,4
36.7138519287109,-82.7879333496094,4
36.7129020690918,-82.7543029785156,4
36.7119522094727,-82.720703125,4
36.710994720459,-82.6870727539063,4
36.7100257873535,-82.6534729003906,4
36.7070655822754,-82.5526123046875,4
36.7060737609863,-82.5190124511719,4
36.703010559082,-82.4181823730469,4
36.7019691467285,-82.3845825195313,4
36.7009086608887,-82.3509826660156,4
36.6998481750488,-82.3173828125,4
36.6987991333008,-82.2837524414063,4
36.6977195739746,-82.2501831054688,4
36.6966323852539,-82.216552734375,4
36.6955299377441,-82.1829833984375,4
36.6887969970703,-81.9813842773438,4
36.6876373291016,-81.9477844238281,4
36.6864738464356,-81.9141845703125,4
36.6805114746094,-81.7462158203125,4
